shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Brooks DYAD 8 Riverrock, Brooks, 110170-2E-040, 220, undefined, undefined, undefined, 637501761cb69837c65302ce, Brooks DYAD 8, Riverrock/Black-Nightlife, , 
Brooks Chariot Copper Brown Leather, Brooks, 110178-1D-282, 140, undefined, undefined, undefined, 637501761cb69837c65302cf, Brooks Chariot, Copper Brown Leather, , 
Brooks Regent Alumni the Great Mistake, Brooks, 110205-1D-122, 135, undefined, undefined, undefined, 637501761cb69837c65302d0, Brooks Regent, Sugar/Swizzle-Coconut Milk, 2017-03-04, 
Beast 1 24 Kilates La Bestia, Brooks, 110224-1D-619, 150, undefined, undefined, undefined, 637501761cb69837c65302d1, Beast 1, High Risk Red / Black, 2016-07-02, 
Nike Dunk Low EMB NBA 75th Anniversary Brooklyn Nets, Nike, DD3363-001, 110, 142, 140, 130, 637501761cb69837c65302d2, Nike Dunk Low EMB, Grey Fog/White/Blue Void/Blue Void, 2021-10-19, In celebration of the league's 75th anniversary is the NBA x Nike Dunk Low EMB 'Nets.' The retro low-top resembles the 'Nets' time in New Jersey with a light grey leather upper and contrasting tumbled leather overlays in navy and white. A woven 75th Anniversary tag is on the nylon tongue with a Brooklyn Nets logo stamped on the lateral heel. A diamond graphic is on the metallic lace jewel and is in reference to the NBA's diamond anniversary. It's built on a crisp white midsole with contrasting red stitching and a navy rubber outsole.
Nike Kyrie 7 Brooklyn Beats, Nike, CQ9326-100/CQ9327-100, 130, 228, undefined, undefined, 637501761cb69837c65302d3, Nike Kyrie 7, White/Black/Glow/Hyper Royal, 2021-03-18, 
Nike Air Force 1 Low Off-White Brooklyn, Nike, DX1419-300, 160, 1225, 1073, 1073, 637501761cb69837c65302d4, Nike Air Force 1 Low, Light Green Spark/Metallic Silver-Light Green Spark, 2022-09-15, The Off-White x Nike Air Force 1 Low 'Brooklyn' features the same color block and details first seen in the 2019 'MCA' iteration and the 2021 'Lemonade' version. The 'Brooklyn' colorway features a vivid green leather upper with classic Abloh details such as exposed foam construction and medial side text in Helvetica. The silver foil Swooshes return with black zigzag stitching along with 'AIR' stamped on the lateral midsole.
Nike Dunk Low EMB NBA 75th Anniversary Brooklyn Nets (GS), Nike, DO6288-001, 85, 110, 105, 80, 637501761cb69837c65302d5, Nike Dunk Low EMB, Grey Fog/White/Blue Void/Blue Void, 2021-10-19, 
Nike KD 15 Brooklyn Nets, Nike, DC1975-100/DM1054-100, 150, 179, undefined, undefined, 637501761cb69837c65302d6, Nike KD 15, Cloud White/Light Brown/Orange-Black, 2022-05-01, The Nike KD 15 Brooklyn Nets was released as one of the Nike KD 15 offerings in May 2022.Nike KD 15 Brooklyn Nets sneaker is dressed in a cloud white/light-brown/orange-black colorway. It features a dominant white multi-layered mesh and black accents surrounding the lace eyelets. The black accents are also visible on the side Swoosh. The tan outsole and midsole pay tribute to the sneaker’s KD 15 cushioning technology with part of the midsole exposing a bright orange "Air Zoom" detailing. The design is completed by including a white-colored heel pull tab that features "Ea$y" stitches.During its debut in May 2022 Nike KD 15 Brooklyn Nets retailed at $150.
Nike Dunk Low EMB NBA 75th Anniversary Brooklyn Nets (PS), Nike, DC9564-001, 65, 74, 70, 70, 637501761cb69837c65302d7, Nike Dunk Low EMB, Grey Fog/White/Blue Void/Blue Void, 2021-10-19, 
Nike Dunk Low EMB NBA 75th Anniversary Brooklyn Nets (TD), Nike, DC9562-001, 50, 83, 62, 62, 637501761cb69837c65302d8, Nike Dunk Low EMB, Grey Fog/White/Blue Void/Blue Void, 2021-10-19, 
Puma Clyde Court City Pack Brooklyn Nets, Puma, 191712-11, 120, 96, 89, 89, 637501761cb69837c65302d9, Puma Clyde Court, Puma White/Puma Black, 2019-06-20, Paying tribute to the Brooklyn Nets the Clyde Court 'City Pack - Brooklyn' features a team colorway. Released for the 2019 NBA Draft the shoe includes a knit upper with a bootie construction supported by a tonal heel counter. A black Formstrip completes the team look while underfoot the midsole combines NRGY beads with IGNITE foam for cushioning.
Nike Kyrie 7 Brooklyn Black (GS), Nike, CT4080-002, 110, 121, 109, 109, 637501761cb69837c65302da, Nike Kyrie 7, Black/Off Noir/Chile Red/White, 2020-11-23, Giving the nod to the Brooklyn Nets the Kyrie 7 GS 'BK Black' brings a team colorway to Kyrie Irving's seventh signature shoe. The shoe's mesh upper appears in black bolstered by TPU fingers worked into the lacing system. Underfoot the foam midsole provides cushioning giving way to a white rubber outsole that climbs up the forefoot to provide traction and contrast.
Nike SB Dunk High Brooklyn Projects Paparazzi, Nike, 313171-025, 120, 195, 241, 241, 637501761cb69837c65302db, Nike SB Dunk High, Black/Black-Valient Red, 2014-08-09, The Brooklyn Projects x Dunk High Premium SB ‘Paparazzi’ takes its inspiration from the infamous paparazzi. Part of a collaboration between Brooklyn Projects and Nike the Melrose-based skate shop applies a 3M reflective overlay to the mostly black upper which features a camera flash design throughout toe box and quarter panel. A similar pattern emerges on the translucent outsole while a camera graphic with the Brooklyn Projects logo appears on the heel. Inside a red velvet collar lining recalls the ropes that separate the paparazzi from the stars they photograph.
New Balance 850 Ronnie Fieg Brooklyn Bridge, New Balance, M850KH, 175, 247, 229, 229, 637501761cb69837c65302dc, New Balance 850, Light Blue/Navy, 2014-11-28, The Ronnie Fieg x 850 ‘Brooklyn Bridge’ dropped in 2014 as part of a New Balance ‘NYC Landmarks’ pack that also included a ‘Central Park’ 530. Inspired by the suspension bridge connecting the boroughs of Manhattan and Brooklyn the special-edition 850 features varying shades of blue on the forefoot and quarter panel to reflect the skies that surround the iconic NYC fixture.
Nike SB Dunk High Brooklyn Projects Reign In Blood Slayer, Nike, 313171-013, 120, 400, 695, 399, 637501761cb69837c65302dd, Nike SB Dunk High, Black/Team Red, , 
Nike SB Dunk High Brooklyn Projects Paparazzi Quickstrike, Nike, 707424-026, 180, 475, 750, 750, 637501761cb69837c65302de, Nike SB Dunk High, Black/Black-Valiant Red, 2014-08-09, Nike turned to Melrose skate shop Brooklyn Projects to create the Dunk High Prem SB BP QS ‘Paparazzi’ a reference to the photographers that are always taking pictures of celebrities. Featuring a black leather and suede upper the quarter panel and toe box are finished with flashing bulb graphics sporting 3M reflective detailing. The heel sports a camera icon with the Brooklyn Projects logo while the collar takes on a Valiant Red velvet panel as a reference to the ropes keeping paparazzi at bay.
Nike SB Dunk Low Brooklyn Projects, Nike, 313170-771, 100, 1000, 999, 999, 637501761cb69837c65302df, Nike SB Dunk Low, Halo/Zitron, , 
Puma Disc Blaze Sophia Chang Brooklynite, Puma, 357294-01, 110, 231, 80, undefined, 637501761cb69837c65302e0, Puma Disc Blaze, Black/Black, 2014-09-19, 
Nike SB Dunk Low Walk of Fame Brooklyn Projects, Nike, 617859-076, 100, 694, 579, 579, 637501761cb69837c65302e1, Nike SB Dunk Low, Black/Metallic Gold-Light Redwood, , 
Nike Air More Money NYC Brooklyn, Nike, AR5401-001, 160, 200, 92, 92, 637501761cb69837c65302e2, Nike Air More Money, Oil Grey/Metallic Gold-Sail-Metallic Gold, 2018-07-29, 
Puma XS 698 X BWGH Brooklyn We Go Hard, Puma, 357033-02, undefined, 100, 73, 70, 637501761cb69837c65302e3, Puma XS 698 X BWGH, Patriot Blue, 2015-07-04, 
Nike Air Force 1 Low 5 Boroughs Pack Brooklyn, Nike, 318931-003, undefined, 450, 1100, 1100, 637501761cb69837c65302e4, Nike Air Force 1 Low, Black/Red Plum-White, 2010-07-30, Part of Nike's Five Boroughs pack from the 2010 World Basketball Festival the Air Force 1 Low Supreme I/O 'Brooklyn' gives the nod to New York City's most populous borough. Designed by DJ Clark Kent the leather and suede upper in black and white is accented by Red Plum on the chenille Swoosh detailing and midsole stitching. The white Air-infused midsole gives way to a gum rubber outsole.
Converse Chuck Taylor All-Star 70 Hi Gameday Brooklyn Nets, Converse, 159391C, 250, 378, 150, 150, 637501761cb69837c65302e5, Converse Chuck Taylor All-Star 70 Hi, Black/White, 2017-09-29, 
Michael Kors Brooke Crossbody Bag Medium Light Cream, Michael Kors, 193599722405, 378, 265, undefined, undefined, 637501761cb69837c65302e6, Michael Kors Brooke Crossbody Bag, Light Cream, , Michael Kors Brooke Crossbody Bag Medium Light Cream Style Number 193599722405. Please note: A dust bag is not required or included for this item.
Puma R698 Brooklyn We Go Hard Bluefield, Puma, 357174-01, 170, 159, 125, 125, 637501761cb69837c65302e7, Puma R698, Medieval Blue, 2015-07-04, Puma and Parisian streetwear label Brooklyn We Go Hard (BWGH) team up in 2015 to re-release the special ‘Bluefield’ edition of the R698 silhouette. The BWGH x R698 OG 'Cream Release' features a layerd construction across its mesh and suede upper that draws inspiration from American artist Mark Rothko’s abstract painting style. A white Trinomic midsole with baby blue accents supports the shoe underfoot and a black rubber outsole provides traction.
Nike NBA Brooklyn Nets Icon Edition Dri-FIT Swingman Shorts Black/White, Nike, AJ5584-010, undefined, 62, undefined, undefined, 637501761cb69837c65302e8, Nike NBA Brooklyn Nets Icon Edition Dri-FIT Swingman, Black/White, , 
Nike Air Force 1 Low Brooklyn Sport Royal (GS), Nike, 306353-401, 100, undefined, 375, 375, 637501761cb69837c65302e9, Nike Air Force 1 Low, Sport Royal/Black White, , 
Canada Goose Women's Black Label Brookvale Down Hoodie Bordeaux, Canada Goose, 5501LB-317, 625, undefined, undefined, undefined, 637501761cb69837c65302ea, Canada Goose Women's Black Label Brookvale Down, Bordeaux, , 
Canada Goose Women's Brookvale Hooded Down Coat Bordeaux, Canada Goose, 5502LB-317, 650, undefined, undefined, undefined, 637501761cb69837c65302eb, Canada Goose Women's Brookvale Hooded Down, Bordeaux, , 
Canada Goose Women's Brookvale Hooded Down Coat Admiral Blue/Black, Canada Goose, 5502L, undefined, undefined, undefined, undefined, 637501761cb69837c65302ec, Canada Goose Women's Brookvale Hooded Down, Admiral Blue/Black, , 
Headdy Brooklyn Cycling Cap Blue Team, Headdy, HDY001BKLYN, undefined, undefined, undefined, undefined, 637501761cb69837c65302ed, Headdy Brooklyn, Blue Team, , 
Fila Mindbreaker 2.0 Rime Brooklyn Beach, Fila, 1RM00425-149, 109, undefined, undefined, undefined, 637501761cb69837c65302ee, Fila Mindbreaker 2.0, Gard/Dflo-Aruba Blue, 2018-04-20, 
