shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Zoom Pegasus 36 Trail Gyakusou Yellow, Nike, CD0383-700, 160, 82, 65, 65, 6374fd5403a96e36ed3d20e7, Nike Air Zoom Pegasus 36 Trail, Mineral Yellow/Deep Pewter, 2019-09-26, Dropping as part of the brands’ Fall 2019 collection the Gyakusou x Nike Air Zoom Pegasus 36 Trail 'Yellow' finds UNDERCOVER founder Jun Takahashi shifting his focus from street running to the trail. The versatile sneaker uses a convenient toggle lacing system on a water-repellent mesh upper finished in a dark yellow hue. A rose graphic on the quarter panel complements Gyakusou branding at the heel.
Nike Air Zoom Pegasus 37 Pale Ivory (W), Nike, BQ9647-102, 120, 77, 63, 63, 6374fd5403a96e36ed3d20ed, Nike Air Zoom Pegasus 37, Pale Ivory/Barely Volt-Sail-Ghost, 2020-04-28, A pastel look the Wmns Air Zoom Pegasus 37 'Pale Ivory' released in April 2020. Built with textile the upper sports a color-blocked design with mismatched Swoosh branding adding further color. Semitransparent paneling provides breathability while internal bands are worked into the lacing system. Underfoot a React foam midsole works with Zoom Air in the forefoot to provide cushioning.
Nike Pegasus Trail 2 Pure Platinum Fossil Laser Orange (W), Nike, CK4309-001, 130, 55, 61, 61, 6374fd5403a96e36ed3d20f2, Nike Pegasus Trail 2, Pure Platinum/Fossil-Limelight-Laser Orange, 2020-06-04, The Wmns Pegasus Trail 2 'Limelight Laser Orange' emerges with a pastel look. Built with Pure Platinum textile tan mesh overlays the fit with Laser Orange accenting the Swoosh branding. Underfoot a React midsole provides cushioning giving way to a rubber outsole with a shockwave-style traction pattern.
Nike Air Zoom Pegasus 36 Black, Nike, CD4573-001, 120, 151, 125, 124, 6374fd5403a96e36ed3d20f6, Nike Air Zoom Pegasus 36, Black/Midnight Turquoise-Aurora-Metallic Summit White, 2020-01-02, Part of a five-shoe collection the Air Zoom Pegasus 36 'Ekiden Zoom Pack' released for Japan's relay race season. Built with mesh the shoe's upper is supported by visible Flywire cables that anchor the lacing system. A white Swoosh contrasts the side wall while underfoot full-length Zoom Air provides cushioning.
Nike Air Zoom Pegasus 38 Shield Black White, Nike, DC4073-001, 130, 87, 85, 85, 6374fd5403a96e36ed3d20fc, Nike Air Zoom Pegasus 38 Shield, Black/Platinum Tint-Dk Smoke Grey, 2021-11-05, Delivering a neutral colorway to a performance running shoe made for rough weather is the Nike Air Zoom Pegasus 38 Shield 'Black Dark Smoke Grey.' Water-repellent black mesh is utilized on the upper with tonal no-sew skins and accented with reflective detailing. The insulated tongue is designed to keep moisture and debris out of the shoe with a React foam midsole with forefoot Zoom Air cushioning and a Storm-Tread rubber outsole featured on the bottom.
Nike Air Zoom Pegasus 37 White Black, Nike, BQ9646-100, 120, 110, 89, 89, 6374fd5403a96e36ed3d20fd, Nike Air Zoom Pegasus 37, White/Pure Platinum-Black, 2020-04-28, The Air Zoom Pegasus 37 'Pure Platinum' features a classic colorway on its performance build. The shoe's upper is built with textile finished in white and supported by semitranslucent paneling for breathability. Internal bands are worked into the lacing system while the collar is designed to taper away from the Achilles. Underfoot the React foam midsole includes Zoom Air in the forefoot to provide cushioning.
Nike Zoom Pegasus 36 Trail Gore-tex Black, Nike, BV7762-001, 160, 105, 87, 87, 6374fd5403a96e36ed3d2106, Nike Zoom Pegasus 36 Trail, Black/Thunder Grey, 2019-10-10, The Air Zoom Pegasus 36 Trail Gore-Tex 'Black' applies a stealthy monochromatic finish on a running shoe made to take on inclement weather. The sneaker’s one-piece mesh upper is fortified with waterproof Gore-Tex insulation while a foam midsole houses double Zoom Air cushioning for a springy feel with each step. The kicks are finished with reflective detailing and a high-traction rubber outsole.
Nike Air Zoom Pegasus 36 Black White, Nike, AQ2203-002, 120, 78, 53, 53, 6374fd5403a96e36ed3d2108, Nike Air Zoom Pegasus 36, Black/White-Thunder Grey, 2019-06-01, The 36th edition of the Pegasus line the Air Zoom Pegasus 36 'Black' features an updated construction with a simple two-tone colorway. The Engineered Mesh upper in black is supported by tonal Flywire cables and contrasted by a white Swoosh. More white emerges on the midsole which combines Cushlon ST foam and full-length Zoom Air. The piston-style tread on the outsole completes the look in black.
Nike Pegasus Trail 3 Gore-Tex Oil Green Iron Grey Total Orange, Nike, DO6728-300, 130, 156, 100, 100, 6374fd5403a96e36ed3d210d, Nike Pegasus Trail 3 Gore-Tex, Oil Green/Iron Grey/Total Orange, 2021-12-09, Presenting a trail runner made for harsher weather is the Nike Pegasus Trail 3 GTX 'Oil Green.' Waterproof Gore-Tex lines the green textile upper with tonal no-sew overlays and a gaiter collar to prevent debris and moisture from entering. An orange pull tab at the heel allows easy on and off while on the bottom is a black Nike React midsole with a durable rubber outsole with outdoor lugs.
Nike Zoom Pegasus 36 Trail Gore-tex Galactic Jade, Nike, BV7762-300, 160, 123, 118, 118, 6374fd5403a96e36ed3d210f, Nike Zoom Pegasus 36 Trail, Galactic Jade/Black, 2019-10-10, The Air Zoom Pegasus 36 Trail Gore-Tex 'Galactic Jade' is built to handle the elements featuring a green mesh upper with waterproof Gore-Tex protection. Reflecting detailing provides added visibility in low-light conditions while the lightweight foam midsole packs double Zoom Air units for a plush ride. Underfoot outsole lugs provide durable traction on wet or dry surfaces.
Nike Pegasus Trail 2 Black Dark Smoke Grey, Nike, CK4305-002, 130, 90, 65, 65, 6374fd5403a96e36ed3d2114, Nike Pegasus Trail 2, Black/Spruce Aura-Dark Smoke Grey, 2020-06-04, The Pegasus Trail 2 'Dark Smoke Grey' brings a neutral look to its trail-ready construction. Built with a mesh base the upper is bolstered by a midfoot cage and a faux gaiter piece around the collar. A heel pull-loop provides easy on and off while underfoot the midsole incorporates React foam for cushioning. The rubber outsole includes durable nubs for traction.
Nike Air Zoom Pegasus 36 Hyper Pink Black (W), Nike, AQ2210-600, 120, 81, 55, 25, 6374fd5403a96e36ed3d211b, Nike Air Zoom Pegasus 36, Hyper Pink/Black-Half Blue, 2019-06-01, The Wmns Air Zoom Pegasus 36 'Hyper Pink' brings a contemporary look to the 36th edition of Nike's Pegasus series. The shoe's Engineered Mesh upper appears entirely in Hyper Pink save for a contrasting black Swoosh on the side wall. Designed with targeted breathability zones the upper includes Flywire cables for support while the white tooling incorporates a mix of Cushlon ST foam and Zoom Air.
Nike Air Zoom Pegasus 36 Electric Green Ridgerock, Nike, AQ2203-003, 120, 73, 80, 80, 6374fd5403a96e36ed3d211d, Nike Air Zoom Pegasus 36, Phantom/Ridgerock-Electric Green-Moon Particle, 2019-06-01, The Air Zoom Pegasus 36 'Electric Green' features a vibrant Electric Green finish on its Engineered Mesh upper. The large Swoosh contrasts the upper in Ridgerock with both colors appearing on the supportive Flywire cables. The white midsole combines Cushlon ST foam and full-length Zoom Air while the piston-style tread on the outsole completes the look in Ridgerock.
Nike Air Zoom Pegasus 36 Gunsmoke, Nike, AQ2203-001, 120, 104, 90, 90, 6374fd5403a96e36ed3d2120, Nike Air Zoom Pegasus 36, Gunsmoke/Oil Grey-White-Gum Brown, 2019-06-01, The Air Zoom Pegasus 36 'Gunsmoke' emerges with a subtly elevated look. The shoe's breathable Engineered Mesh upper is finished in Gunsmoke with Oil Grey providing a complement on the Flywire cables Swoosh and lining. A white Cushlon ST foam midsole provides contrast with full-length Zoom Air for added cushioning. A Gum Light Brown outsole provides traction while offering a final flourish.
Nike Air Zoom Pegasus 37 Black, Nike, BQ9646-005, 120, 100, 70, 70, 6374fd5403a96e36ed3d2121, Nike Air Zoom Pegasus 37, Black/Dark Smoke Grey/Black, 2020-07-16, The Air Zoom Pegasus 37 'Black Dark Grey' brings a blacked-out look to its performance running construction. Built with one-piece textile the upper includes mesh for breathability with a midfoot band supporting the fit. Underfoot the tonal React midsole includes a larger Zoom Air unit in the forefoot for cushioning giving way to a waffle rubber outsole for traction.
Nike Zoom Pegasus Turbo 2 Black Gunsmoke, Nike, AT2863-001, 180, 178, 105, 105, 6374fd5403a96e36ed3d2122, Nike Zoom Pegasus Turbo 2, Black/White-Gunsmoke-Atmosphere Grey, 2019-07-11, The Zoom Pegasus Turbo 2 'Gun Smoke' features a neutral look on its running construction. The shoe's upper emerges with a lofted mesh and synthetic builed supported by a partial inner sleeve for a locked-down fit. A bold Swoosh continues down onto the midsole which is made with ZoomX foam. A tapered heel promotes a natural stride while a rubber outsole provides traction.
Nike Zoom Pegasus Turbo 2 Platinum Tint Ghost (W), Nike, AT8242-004, 180, 106, 80, 80, 6374fd5403a96e36ed3d212d, Nike Zoom Pegasus Turbo 2, Platinum Tint/Ghost-Purple Agate-Lavender Mist, 2019-07-04, The Wmns Zoom Pegasus Turbo 2 'Lavender Mist' emerges with a pastel colorway. The long-distance runner features a lofted mesh construction on the upper finished in Lavender Mist. An internal midfoot band supports the fit while the darker purple Swoosh continues down onto the ZoomX midsole which provides cushioning. A rubber outsole provides traction.
Nike Zoom Pegasus Turbo Shield Black/Voltage Purple, Nike, BQ1896-002, 210, 202, 119, 119, 6374fd5403a96e36ed3d212e, Nike Zoom Pegasus Turbo Shield, Black/Voltage Purple-Metallic Silver, 2019-10-17, Conceptualized to enhance propulsion and comfort the Nike Zoom Pegasus Turbo Shield is a running sneaker geared for all climates. Debuted in October 2019 this revamp features a zipped Voltage Purple and black shroud housing an inner mesh bootie hook-and-loop ankle strap and heel tab. Reflective logos offer visibility in low-light conditions while synthetic seals repel moisture. ZoomX midsole foam promotes energy return and the two-tone rubber outsole delivers optimal support.
Nike Pegasus Trail 3 Dark Beetroot, Nike, DA8697-600, 130, 99, 69, 69, 6374fd5403a96e36ed3d212f, Nike Pegasus Trail 3, Dark Beetroot/Black/Bright, 2021-11-05, Delivering a running shoe with stability and off-road traction is the Nike Pegasus Trail 3 'Dark Beetroot.' The upper features maroon-colored mesh overlaid with tonal protective skins and accented with a cropped amber Swoosh on the lateral side. It's built on a full-length Nike React midsole speckled sidewalls in a neutral grey finish. On the bottom is a lugged rubber outsole in Bright Crimson with a shockwave traction pattern.
Nike Air Zoom Pegasus 36 Bright Crimson, Nike, AQ2203-600, 120, 56, 53, 53, 6374fd5403a96e36ed3d2132, Nike Air Zoom Pegasus 36, Bright Crimson/Vast Grey-Obsidian Mist-Black, 2019-06-03, The Air Zoom Pegasus 36 'Bright Crimson' features a vibrant contrasting look. The performance runner's Engineered Mesh upper appears in Bright Crimson contrasted by a black Swoosh and lining. Obsidian Mist Flywire cables support the fit as does the midsole that combines Cushlon ST foam and full-length Zoom Air. A tapered collar is included to allow for natural movement while the outsole incorporates a piston-style traction pattern.
Nike Zoom Pegasus Turbo 2 Doernbecher (2019), Nike, CV8077-300, 180, 170, 99, 99, 6374fd5403a96e36ed3d2133, Nike Zoom Pegasus Turbo 2, Green/Black-White, 2019-12-07, Part of the 'Doernbecher Freestyle' collection the Zoom Pegasus Turbo 2 was designed by Sawyer Miller a patient being treated at the children's hospital. Debuted in December 2019 the sneaker's green mesh upper symbolizes a tradition started by his elementary school. A playful depiction of a panda munching on the later Swoosh appears the heel features a graphic of Sawyer doing a handstand and the names of his medical team runs down the tongue. The outsole displays a paw print to represent his dog.
Nike Air Zoom Pegasus 38 White Metallic Silver (W), Nike, CW7358-100, 120, 77, 60, 60, 6374fd5403a96e36ed3d2134, Nike Air Zoom Pegasus 38, White/Metallic Silver-Pure Platinum, 2021-04-29, The Wmns Air Zoom Pegasus 38 'White Metallic Silver' features a subdued look on its performance running construction. The shoe's mesh upper appears in white with the breathable build secured by webbing straps integrated into the lacing system. A wider toe box supports the fit while the metallic silver Swoosh highlights the lateral side. Underfoot a React foam midsole provides cushioning working with Zoom Air in the forefoot.
Nike Pegasus Trail 2 Dark Smoke Grey (W), Nike, CK4309-002, 130, 77, 85, 85, 6374fd5403a96e36ed3d2136, Nike Pegasus Trail 2, Black/Dark Smoke Grey/Particle Grey/Spruce Aura, 2020-06-01, The Wmns Pegasus Trail 2 'Dark Smoke Grey' is a women's iteration of the shoe. The shoe's upper is built with a black mesh base overlaid by a faux gaiter piece around the collar. The breathable neutral look is cushioned underfoot by a React foam midsole while the outsole sports durable nubs to provide traction. A heel pull-loop provides easy on and off.
Nike Zoom Pegasus Turbo 2 Neptune Green, Nike, CN6928-300, 180, 145, 103, 103, 6374fd5403a96e36ed3d2137, Nike Zoom Pegasus Turbo 2, Neptune Green/Midnight Turquoise-Hyper Crimson-Black, 2020-01-02, Releasing to celebrate Japan's relay race season the Zoom Pegasus Turbo 2 'Ekiden Zoom Pack' also sports inspiration from Japanese bullet trains. The latter becomes apparent on the Neptune Green finish throughout the lofted mesh upper with Midnight Turquoise complementing the design. Underfoot the ZoomX midsole provides cushioning giving way to a rubber outsole for traction.
Nike Zoom Pegasus 35 Turbo Gyakusou Fir, Nike, BQ0579-300, 200, 129, 83, 83, 6374fd5403a96e36ed3d213f, Nike Zoom Pegasus 35 Turbo, Fir/Black-Gold Dart-Deep Burgundy, 2019-02-28, Nike teamed up with Undercover's Jun Takahashi to create the Gyakusou x Zoom Pegasus Turbo 'Fir Black.' Featuring a breathable black base the shoe's upper is overlaid by Fir and Gold Dart panels with a touch of purple on the toggle lacing system. Underfoot more Gold Dart marks the ZoomX midsole which includes a beveled heel to promote a more natural stride.
Nike Air Zoom Pegasus 36 Barely Volt Spruce Aura (W), Nike, AQ2210-002, 120, 77, 65, 65, 6374fd5403a96e36ed3d2140, Nike Air Zoom Pegasus 36, Phantom/Bio Beige-Barely Volt-Spruce Aura-Electric Green, 2019-06-01, The Wmns Air Zoom Pegasus 36 'Barely Volt' takes Nike's signature vibrant Volt and applies it in a more subdued fashion. The shoe's Engineered Mesh upper includes targeted breathability zones and is finished in Barely Volt. A light red Swoosh adds contrast to the side wall while Flywire cables Cushlon ST foam and full-length Zoom Air support the fit.
Nike Air Zoom Pegasus 36 Black White (W), Nike, AQ2210-004, 120, 49, 48, 48, 6374fd5403a96e36ed3d2143, Nike Air Zoom Pegasus 36, Black/White-Thunder Grey, 2019-06-01, The 36th model in the Pegasus series the Wmns Air Zoom Pegasus 36 'Black' is a women's colorway. Built with a black Engineered Mesh upper that includes targeted breathability zones Flywire cables support the fit. A white Swoosh adds contrast to the side wall matched underfoot by a Cushlon ST foam and full-length Zoom Air midsole.
Nike Pegasus Trail 2 Gore-Tex Black Metallic Dark Grey (W), Nike, CU2018-001, 160, 111, 86, 86, 6374fd5403a96e36ed3d2145, Nike Pegasus Trail 2 Gore-Tex, Black/Metallic Dark Grey/Iron Grey, 2020-11-05, The Wmns Pegasus Trail 2 Gore-Tex 'Black Metallic Dark Grey' is a weatherized performance runner. The shoe's upper is built with mesh finished in black Metallic Dark Grey and Iron Grey and lined with Gore-Tex Invisible Fit technology. A heel pull-loop provides easy on and off while underfoot a speckled React midsole provides cushioning giving way to a rubber outsole sporting a bike-tire traction pattern.
Nike Zoom Pegasus Turbo 2 Electric Green, Nike, AT2863-300, 180, 232, 85, 85, 6374fd5403a96e36ed3d2147, Nike Zoom Pegasus Turbo 2, Electric Green/Bio Beige-Phantom-Black, 2019-07-01, The Zoom Pegasus Turbo 2 'Electric Green' puts a vibrant look on its running construction which is lighter than its predecessors. The shoe's upper is built with lofted mesh and synthetic materials finished in a mix of Electric Green and Bio Beige. An internal midfoot band supports the fit as does an external heel counter. A black Swoosh contrasts the look continuing down onto the ZoomX and React tooling which provide cushioning.
Nike Zoom Pegasus 35 Turbo Wolf Grey Hot Punch, Nike, AJ4114-060, 180, 158, 110, 110, 6374fd5403a96e36ed3d214a, Nike Zoom Pegasus 35 Turbo, Barely Grey/Hot Punch-Black-White, 2018-07-19, The Zoom Pegasus Turbo 'Barely Grey' works the heritage of the Pegasus line into its modern performance build. Featuring a seamless upper in Barely Grey black Flywire cables support the fit. A Hot Punch strip down the front of the shoe is matched by the Swoosh branding with the colorful accents continuing down onto the tooling. A white ZoomX foam midsole provides cushioning with a tapered construction at the heel for a more adaptable stride.
Nike Air Zoom Pegasus 37 Betrue (2020), Nike, CV0266-001, 130, 118, 80, 80, 6374fd5403a96e36ed3d214b, Nike Air Zoom Pegasus 37, Black/Multi-Color-White, 2020-10-08, Celebrating the LGBT community the Air Zoom Pegasus 37 'Be True' sports a vibrant colorway. The shoe's textile upper emerges with a black base highlighted by a gradient mix of rainbow hues throughout its construction including on the Swoosh. The tongue and heel both sport 'Be True' branding while the Air Zoom branding on the midsole includes a rainbow flag. The technology itself emerges inside the React foam midsole for cushioning.
Nike Zoom Pegasus 35 Turbo Be True (2019), Nike, CK1948-001, 180, 119, 78, 78, 6374fd5403a96e36ed3d214d, Nike Zoom Pegasus 35 Turbo, Anthracite/Black-Dark Grey-White, 2019-06-01, Part of Nike's Pride Month series the Zoom Pegasus Turbo 'Be True' released in June 2019. The shoe features a rainbow stripe that runs down the tongue and onto the toe with a glittering green finish on the eyestay and collar. Built with a lightweight upper Flywire cables support the fit contrasted underfoot by a white ZoomX foam midsole.
Nike Zoom Pegasus 35 Turbo Gyakusou Gold Dart, Nike, BQ0579-700, 200, 115, 70, 70, 6374fd5403a96e36ed3d2150, Nike Zoom Pegasus 35 Turbo, Gold Dart/Pale Ivory-Iron Grey-Deep Burgundy, 2019-02-28, The Gyakusou x Zoom Pegasus Turbo 'Gold Fir' is the result of a collaboration between Nike and Undercover's Jun Takahashi. The shoe's upper features a black mesh base overlaid by Gold Dart and Iron Grey with Fir on the tongue and lacing system. Underfoot a Deep Burgundy ZoomX midsole provides cushioning with a beveled heel for a more natural stride.
Nike Air Zoom Pegasus 36 Gunsmoke (W), Nike, AQ2210-001, 120, 75, 64, 64, 6374fd5403a96e36ed3d2153, Nike Air Zoom Pegasus 36, Gunsmoke/Oil Grey-White-Gum Brown, 2019-06-01, The performance construction of the Wmns Air Zoom Pegasus 36 'Gunsmoke' emerges with an elevated colorway. The women's shoe features a gunsmoke finish on its Engineered Mesh upper which includes targeted breathability zones and Flywire cables. A black Swoosh appears on the side wall while Cushlon ST foam and Zoom Air combine in the midsole for cushioning and contrast in white. A Gum Light Brown outsole provides traction underfoot.
Nike Air Zoom Pegasus 38 Sail Ocean Cube Pink Crimson (W), Nike, CW7358-103, 120, 119, 99, 99, 6374fd5403a96e36ed3d2154, Nike Air Zoom Pegasus 38, Sail/Ocean Cube-Pink Glaze-Crimson Bliss, 2021-05-17, Adding to the long-running Pegasus line the Wmns Air Zoom Pegasus 38 'Sail Pink Glaze' emerges with pastel accents. Built with a mesh base the shoe's upper appears in white supported by a wider toe box. Blue Swoosh branding complements the lateral side while pink webbing straps are worked into the lacing system to secure the fit. Underfoot Nike React provides cushioning working with forefoot Zoom Air while a rubber outsole offers traction.
Nike Air Zoom Pegasus 37 Iron Grey, Nike, BQ9646-009, 120, 84, 60, 60, 6374fd5403a96e36ed3d2158, Nike Air Zoom Pegasus 37, Iron Grey/Particle Grey-Photon Dust-Light Smoke Grey, 2020-04-28, The Air Zoom Pegasus 37 'Particle Iron Grey' brings a greyscale colorway to its lightweight performance construction. Built with one-piece textile the upper includes translucent mesh paneling for breathability. Internal midfoot bands are integrated into the lacing system while underfoot a React foam midsole incorporates Zoom Air in the forefoot to provide cushioning.
Nike Zoom Pegasus Turbo 2 Lab Green (W), Nike, AT8242-300, 180, 124, 90, 90, 6374fd5403a96e36ed3d215a, Nike Zoom Pegasus Turbo 2, Lab Green/Electric Green-Vapor Green-Pumice, 2019-07-11, The Wmns Zoom Pegasus Turbo 2 'Lab Green' is designed for everyday training. Releasing in July 2019 the same year that the silhouette debuted this women's shoe features a mesh and synthetic upper in Lab Green Electric Green Vapor Green and Pumice. An inner band is included to support the lacing system while underfoot a ZoomX midsole provides cushioning. The heel of the tooling is tapered to promote a more natural stride.
Nike Air Zoom Pegasus 36 AS Floral, Nike, CU2090-800, 120, 150, 117, 117, 6374fd5403a96e36ed3d215d, Nike Air Zoom Pegasus 36, Team Orange/Black-Light Aqua, 2020-02-06, The Air Zoom Pegasus 36 'Tokyo Running Pack' released alongside matching apparel and accessories. Drawing from Japanese running culture the shoe's mesh upper sports a vibrant multicolor design with Flywire cables contributing to a locked-down fit. Underfoot Zoom Air provides cushioning giving way to a waffle rubber outsole for traction.
Pegasus Trail 2 Gore-Tex Mystic Dates, Nike, CU2016-600, 160, 135, 70, 70, 6374fd5403a96e36ed3d215e, Pegasus Trail 2 Gore-Tex, Mystic Dates/Astronomy Blue/Black/Laser Orange, 2020-11-05, The Pegasus Trail 2 Gore-Tex 'Mystic Dates Blue' emerges with an All Conditions Gear colorway on its updated performance build. The shoe's inner lining incorporates Gore-Tex for weatherized protection noted by the Gore-Tex branding on the medial side while the mesh upper itself appears in a vibrant mix of hues highlighted by the laces and heel pull-loop. Underfoot a speckled React foam midsole provides cushioning giving way to a rubber outsole that includes a bike-tire tread for traction.
Nike Air Zoom Pegasus 37 Premium Barely Rose (W), Nike, CQ9977-600, 120, 101, 86, 86, 6374fd5403a96e36ed3d2161, Nike Air Zoom Pegasus 37, Barely Rose/Pink Blast-Atomic Pink-Bright Spruce, 2020-08-07, The Wmns Air Zoom Pegasus 37 Premium 'Barely Rose Spruce' sports vibrant accents on its modern performance construction. The shoe's mesh upper appears primarily in Barely Rose with orange and green highlighting the internal bands worked into the lacing system. The lateral side sports double Swoosh branding while underfoot the midsole houses Zoom Air for cushioning with Pink Blast further accenting the lateral side.
Nike Pegasus Trail 2 Gore-Tex Desert Dust (W), Nike, CU2018-200, 160, 200, 80, 80, 6374fd5403a96e36ed3d2168, Nike Pegasus Trail 2 Gore-Tex, Desert Dust/Stone Mauve/Smokey Mauve/El Dorado, 2020-11-05, Featuring a neutral look the Wmns Pegasus Trail 2 Gore-Tex 'Desert Dust Mauve' is a performance runner with updated technology. Namely the shoe's inner lining incorporates Gore-Tex to waterproof the build noted by the Gore-Tex branding on the medial side. The shoe's mesh upper otherwise appears in neutral tones with reflective detailing on the tongue and heel for visibility in low-light conditions. Underfoot the React foam midsole provides cushioning with a bike-tread pattern on the outsole for traction.
