shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Presto Mid Acronym Racer Pink, Nike, AH7832-600, 200, 199, 175, 175, 6374fd4703a96e36ed3d19f7, Nike Air Presto Mid, Racer Pink/Black-Photo Blue-White, 2018-09-20, Munich-based brand ACRONYM joined up with Nike to update the Air Presto Mid with an exclusive colorway. The Acronym x Air Presto Mid 'Racer Pink' features a textile mesh and synthetic upper with black and white patterns across the TPU cage. The sneaker also showcases Racer Pink Photo Blue and yellow details on the ankle forefoot and eyestay. The shoe’s fit is emphasized by an elastic lacing system and a zippering structure across its extended ankle.
Nike Flyknit Racer Oreo 2, Nike, 526628-012, 150, 190, 120, 120, 6374fd4703a96e36ed3d19f9, Nike Flyknit Racer, Black/White, 2015-05-08, The Flyknit Racer 'Oreo 2.0' sports a familiar mix of black and white on its Flyknit construction complemented by a white Swoosh and a black tongue. The sock-like collar and Flywire cables add support up top with a two-tone Phylon midsole providing support underfoot. The shoe was originally released at NikeTown London before launching in all of Europe and finally North America.
Nike Waffle Racer Comme des Garcons Black, Nike, CU9080-002, 210, 340, 316, 316, 6374fd4703a96e36ed3d19fc, Nike Waffle Racer, Black/Black-Black, 2020-02-27, adidas tapped Rei Kawakubo's fashion label to create the Comme des Garçons x Waffle Racer 'Black.' Released exclusively at Dover Street Market the shoe's upper appears entirely in black contrasted only by the tongue and heel branding. Built with suede and complemented by frayed textile Swoosh branding the upper is supported by an outsole with a prominent traction pattern.
Nike Epic React Flyknit White Racer Blue Pink Blast, Nike, AQ0067-101, 150, 174, 153, 153, 6374fd4703a96e36ed3d19fd, Nike Epic React Flyknit, White/White-Racer Blue-Pink Blast, 2018-02-22, Released in February 2018 Nike's Epic React Flyknit was the first runner to sport the brand’s innovative new foam cushioning system that offered both a satisfying fit and some spring in your step. One of the inaugural colorways the ‘OG’ boasts a Flyknit upper and textured React midsole dressed in white while accenting pops of color are seen at the pull loop in yellow heel counter in Racer Blue and heel shelf in dark pink. Its translucent rubber outsole also features an icy blue hue at the toe and heel.
Nike Flyknit Racer Oreo, Nike, 526628-101, 150, 221, 224, 224, 6374fd4703a96e36ed3d19fe, Nike Flyknit Racer, Black/White, 2013-06-21, The Flyknit Racer 'Oreo 1.0' features a colorway based on a 2013 model working a mix of black and white into its Flyknit build. The midfoot and toe box sport Volt accents while Flywire cables promote a locked-down fit. The black and white tooling includes a Phylon midsole and rubber outsole.
Nike React Infinity Run Flyknit 2 Black White Racer Blue Cyber, Nike, CT2357-100, 160, 109, 79, 79, 6374fd4703a96e36ed3d19ff, Nike React Infinity Run Flyknit 2, White/Black-Racer Blue-Cyber, 2021-01-07, The React Infinity Run Flyknit 2 'Racer Blue Cyber' brings vibrant accents to a running shoe designed for performance. The shoe's upper is built with Flyknit that's finished in a mix of black and grey incorporating strengthened zones around the toe eyestay and heel. Supported by integrated Flywire cables and a Racer Blue external heel counter the upper is also highlighted by a Cyber Swoosh. Underfoot a rocker React midsole provides cushioning while promoting a more natural stride giving way to a rubber outsole for traction.
Nike Flyknit Racer Orange Dark Grey (2016), Nike, 526628-810, 150, 200, 180, 180, 6374fd4703a96e36ed3d1a02, Nike Flyknit Racer, Total Orange/White-Dark Grey, 2016-05-10, The Flyknit Racer 'Total Orange' 2016 emerges with a contrasting colorway that works a mix of Total Orange and Dark Grey into its Flyknit upper. Contrasted by a solid black Swoosh on the side wall and collar 3M reflective detailing adds a flash throughout. Flywire cables support the fit as does the white Phylon tooling underfoot.
Nike Waffle Racer Crater White (W), Nike, CT1983-104, 100, 58, 31, 31, 6374fd4703a96e36ed3d1a07, Nike Waffle Racer Crater, Summit White/Black-Photon Dust-Dark Grey, 2021-05-02, The Wmns Waffle Racer Crater 'White Black' is a sustainable take on the classic 1977 runner. The shoe's upper is built with recycled twill finished in white and bolstered by grey suede at the forefoot and heel. The black leather Swoosh branding includes zigzag stitching with the eyestay tongue and vamp adding recycled polyester to the design. Underfoot a Crater foam midsole with 10% Nike Grind rubber provides cushioning giving way to 15% Nike Grind on the waffle outsole.
Nike Waffle Racer 2X Summit White (W), Nike, DC4467-100, 100, 79, 59, 59, 6374fd4703a96e36ed3d1a08, Nike Waffle Racer 2X, Summit White/Volt/Chrome/Black, 2020-08-03, Updating the classic runner the Wmns Waffle Racer 2X 'Summit White Volt' released in August 2020. Built with textile and overlaid by suede the upper is highlighted by a streak of Volt through the side wall. An embroidered Swoosh provides contrast in black matched by the heel patch and vamp. Underfoot the outsole sports an exaggerated waffle pattern that climbs up the forefoot.
Nike Zoom Vomero 5 White Racer Blue Black, Nike, CI1694-100, 160, 192, 135, 135, 6374fd4703a96e36ed3d1a0a, Nike Zoom Vomero 5, White/Racer Blue-Black, 2019-04-17, The Air Zoom Vomero 5 SE SP 'Racer Blue' released as part of the Bowerman Series which pays tribute to the late Oregon track coach and Nike co-founder. The shoe's breathable mesh upper is supported by synthetic overlays with reflective detailing for visibility in low-light conditions. The white Racer Blue and black colorway is cushioned underfoot by Cushlon foam and Zoom Air while the insole sports an image of Bill Bowerman himself.
Nike Flyknit Racer Triple Black, Nike, 526628-009, 150, 170, 123, 123, 6374fd4703a96e36ed3d1a0b, Nike Flyknit Racer, Black/Black-Anthracite, 2016-11-30, The Flyknit Racer 'Triple Black' blacks out its running design. Featuring a black upper subtly complemented by Anthracite the fit is supported by Flywire cables and a sock-like collar. A Swoosh is tonally worked into the side wall while the tooling maintains the monochromatic look.
Nike Waffle Racer Crater Yellow Strike Roma Green (W), Nike, CT1983-701, 100, 73, 77, 50, 6374fd4703a96e36ed3d1a0c, Nike Waffle Racer Crater, Yellow Strike/Photon Dust/Chambray Blue/Roma Green, 2021-06-29, The Wmns Waffle Racer Crater 'Yellow Strike Roma Green' is a retro running shoe with a sustainable construction. Built with recycled twill the shoe's upper appears in Yellow Strike overlaid by grey suede at the forefoot and heel. Leather on the Swoosh and heel patch as well as the vamp add Roma Green to the look while underfoot a speckled Crater Foam midsole incorporates 10% Nike Grind rubber. The waffle rubber outsole instead adds 15% Nike Grind.
Nike Joyride Run Flyknit White Bright Mango Racer Blue (W), Nike, AQ2731-100, 180, 118, 66, 66, 6374fd4703a96e36ed3d1a0d, Nike Joyride Run Flyknit, White/Platinum Tint-Bright Mango-Racer Blue, 2019-08-02, A women's shoe the Wmns Joyride Run Flyknit 'Bright Mango' features a simple upper with vibrant tooling on its performance running construction. The shoe's upper is built with Flyknit finished in white and supported by a heel overlay worked into the upper eyelets. An orange heel pull-loop provides easy on and off while adding a hit of color while underfoot the midsole includes visible TPE beads in the heel for cushioning.
Nike Waffle Racer Crater Barely Volt (W), Nike, CT1983-700, 100, 64, 30, 30, 6374fd4703a96e36ed3d1a0f, Nike Waffle Racer Crater, Barely Volt/Black-Poison Green-Pink Blast, 2020-10-01, The Wmns Waffle Racer Crater 'Barely Volt' emerges with a vibrant look on its sustainable construction. The shoe's upper features a Barely Volt base highlighted by the Swoosh branding and prominent stitching. Grey suede appears at the forefoot and heel while underfoot the Crater foam midsole incorporates recycled materials giving way to a prominent waffle rubber outsole for traction.
Nike React Element 87 Volt Racer Pink, Nike, AQ1090-700, 160, 167, 150, 128, 6374fd4703a96e36ed3d1a10, Nike React Element 87, Volt/Aurora Green-Racer Pink-Black, 2019-01-29, The React Element 87 ‘Hyper Fusion’ features a bright blend of hues on its translucent upper which is dressed for the most part in Racer Pink and Aurora Green highlighted by vivid bursts of Volt and teal. The explosion of colors up top is complemented by a React foam sole unit in basic black which bears the indication of perforations drilled into the pressure points where feet experience the most fatigue.
Nike Flyknit Racer Goddess, Nike, 526628-100, 150, 222, 236, 115, 6374fd4703a96e36ed3d1a12, Nike Flyknit Racer, White/Sail, 2017-03-08, The Flyknit Racer 'Triple White' released in March 2017 for International Women's Day featuring an all-white upper that does away with the usual Swoosh branding. Tonal Flywire cables reinforced the fit while a Sail Phylon midsole adds subtle contrast giving way to a black rubber outsole.
Nike Moon Racer Monarch, Nike, BV7779-800, 150, 127, 125, 125, 6374fd4703a96e36ed3d1a18, Nike Moon Racer, Monarch/Sail-Amarillo, 2018-11-01, Loosely inspired by the Moon Shoe from 1972 the Nike Moon Racer pairs its vintage looks with a modern React Foam midsole lifted directly from the VaporFly 4%. Up top a suede and nylon build is finished in a subdued orange shade contrasted by an oversized Swoosh in white leather. A protruding suede heel tab delivers easy on and off.
Nike Flyknit Racer Be True (2017), Nike, 902366-100, 150, 220, 199, 108, 6374fd4703a96e36ed3d1a1d, Nike Flyknit Racer, White/Multi-Color-Black-Pink Blast, 2017-06-01, Part of Nike's 2017 Be True collection celebrating the LGBTQ community the Flyknit Racer 'Be True' released at the start of Pride Month. The shoe's black and white Flyknit upper is highlighted by the Swoosh branding which includes a rainbow application on the lateral side and a pink finish on the medial side. The tongue sports 'Be True.'
Nike Adapt Huarache Black Racer Blue (US Charger), Nike, BV6397-002, 350, 300, 300, 270, 6374fd4703a96e36ed3d1a21, Nike Adapt Huarache, Black/Racer Blue-Amarillo-White, 2019-12-12, The Adapt Huarache 'Racer Blue' updates the classic silhouette with modern tooling. The shoe's upper is built with a black mesh base with a bootie-style construction and exoskeletal structure supporting the fit. Semitranslucent blue accents the overlays worked into the FitAdapt power lacing system which is controlled by the buttons in the white foam midsole.
Nike Waffle Racer Crater Coconut Milk (W), Nike, CT1983-105, 100, 87, 62, 62, 6374fd4703a96e36ed3d1a23, Nike Waffle Racer Crater, COCONUT MILK/METALLIC SILVER-TEAM ORANGE, 2021-05-21, Inspired by the 1977 runner the Wmns Waffle Racer Crater 'Coconut Milk' emerges with a sustainable construction. Built with textile the shoe's upper incorporates 100% recycled polyester with the Coconut Milk base highlighted by metallic silver Swoosh branding. Red zigzag stitching grey suede overlays and orange leather on the heel patch add to the aesthetic while underfoot a Crater Foam midsole gives way to a lugged Nike Grind outsole for traction.
Nike Flyknit Racer Knit by Night, Nike, 526628-005, 150, 226, 220, 220, 6374fd4703a96e36ed3d1a2a, Nike Flyknit Racer, Black/Dark Grey, 2016-09-08, The Flyknit Racer 'Knit by Night' features a dark colorway with bright accents including a Volt lining and 3M reflective detailing on the Swoosh. The rest of the Flyknit upper emerges in black and Anthracite with a sock-like collar and Flywire cables supporting the fit.
Nike Flyknit Racer Blue Tint, Nike, 862713-401, 150, 159, 200, 200, 6374fd4703a96e36ed3d1a2b, Nike Flyknit Racer, Blue Tint/Obsidian-White, 2016-11-11, The Flyknit Racer 'Blue Tint' features a split look on its Flyknit upper with a Blue Tint finish on the lateral side and an Obsidian application on the medial side. Supported by a sock-like collar a white Phylon midsole provides cushioning underfoot.
Nike Flyknit Racer Fireberry, Nike, 526628-607, 150, 139, 66, 66, 6374fd4703a96e36ed3d1a2c, Nike Flyknit Racer, Fireberry/Pink Flash-Volt, 2016-03-04, The Flyknit Racer 'Fireberry' emerges with a vibrant colorway on its upper. The breathable Flyknit construction which weighs in at just over an ounce mixes Fireberry Volt and Pink Flash throughout its knit. The Phylon midsole and waffle outsole appear in black and white.
Nike Flyknit Racer Bright Crimson, Nike, 526628-602, 150, 160, 140, 140, 6374fd4703a96e36ed3d1a2d, Nike Flyknit Racer, Bright Crimson/Black-Volt, 2015-05-29, Combining a mix of vibrant colors throughout its design the Flyknit Racer 'Bright Crimson' features Bright Crimson and Volt most prominently on its Flykint upper. The sock-like construction is contrasted by black on the Swoosh and supportive Flywire cables with more Bright Crimson along the top of the Phylon midsole. A black rubber outsole provides traction while the insole sports an additional hit of Volt.
Nike Epic React Flyknit Black Racer Blue, Nike, AQ0067-004, 150, 273, 120, 120, 6374fd4703a96e36ed3d1a31, Nike Epic React Flyknit, Black/Black-Racer Blue, 2018-02-05, Released in February 2018 Nike’s Epic React Flyknit was the first runner to offer the brand’s innovative new foam cushioning system that provided both a satisfying fit and some bounce. In ‘Black Racer Blue’ the blacked-out sneaker boasts a Flyknit upper that wraps around the midfoot lightweight traction and a stabilizing heel shelf in a contrasting Racer Blue.
Nike Moon Racer Mountain Blue Team Orange, Nike, BV7779-400, 150, 107, 90, 90, 6374fd4703a96e36ed3d1a35, Nike Moon Racer, Mountain Blue/Team Orange-Midnight Navy, 2019-03-01, The Moon Racer QS 'Mountain Blue' puts a vibrant deconstructed look on the 70s runner. The shoe's mesh upper is finished in Mountain Blue complemented by Midnight Navy suede overlays on the forefoot heel and eyestay. Contrasting Team Orange emerges on the tumbled leather Swoosh while underfoot a React foam midsole with a tapered heel provides cushioning. A rubber outsole is included for traction.
Nike Flyknit Racer Indigo (2016), Nike, 526628-400, 150, 190, 240, 240, 6374fd4703a96e36ed3d1a36, Nike Flyknit Racer, Game Royal/Black-Pink Flash, 2016-04-09, The Nike Flyknit Racer ‘Indigo’ features a vibrant mix of colors on its Fyknit upper inspired by the light emitted from the rising sun. The woven blend of blend of blue and pink fibers is accented by contrasting black hits on the Swoosh laces tongue and collar. It all rides on a lightweight phylon midsole fitted with forefoot Zoom Air cushioning for a plush ride.
Nike Moon Racer Sail Solar Blue, Nike, BV7779-100, 150, 187, 100, 100, 6374fd4703a96e36ed3d1a38, Nike Moon Racer, Sail/Gym Red-Solar Blue-Praline, 2018-11-01, The Moon Racer QS ‘Sail’ showcases contrasting shades on its sleek upper one that’s inspired by the Nike Moon shoe from the '70s. Against the backdrop of an off-white synthetic upper the lifestyle runner sports a Gym Blue leather Swoosh with Praline suede overlays. A bulky React foam midsole finished in Sail supplies a shot of Solar Red.
Nike Flyknit Racer Pure Platinum, Nike, 862713-002, 150, 283, 250, 250, 6374fd4703a96e36ed3d1a39, Nike Flyknit Racer, Pure Platinum/Cool Grey-White-Neutral Olive, 2016-10-14, The Flyknit Racer 'Pure Platinum' works a series of neutral tones into its Primeknit construction with Pure Platinum Cool Grey Neutral Olive and white throughout its design. A white Phylon midsole provides cushioning while Flywire cables support the fit up top.
Nike Waffle Racer Crater Pale Ivory Electric Green (W), Nike, CT1983-102, 100, 79, 44, 44, 6374fd4703a96e36ed3d1a3b, Nike Waffle Racer Crater, Pale Ivory/Electric Green/Photon Dust/Black, 2021-02-25, The Wmns Waffle Racer Crater 'Pale Ivory Electric Green' brings a sustainable construction to the 1977 runner. The shoe's upper is built with recycled textile twill finished in Pale Ivory and overlaid by Photon Dust synthetic suede at the forefoot and heel. Black leather emerges on the Swoosh which is highlighted by the Electric Green zigzag stitching that's matched by the leather heel patch. Underfoot a Crater Foam midsole gives way to a waffle outsole that incorporates Nike Grind.
Nike Waffle Racer Crater Photon Dust Blue (W), Nike, CT1983-100, 100, 105, 89, 30, 6374fd4703a96e36ed3d1a3d, Nike Waffle Racer Crater, Summit White/Photon Dust/Black/Photo Blue, 2020-11-02, Releasing in November 2020 the Wmns Waffle Racer Crater 'Photon Dust Blue' features inspiration from the 1977 OG. A sustainable take on the shoe the upper is built with recycled twill and tonal suede finished in off-white and supported by a recycled polyster padded tongue. Black contrasts the eyestay and heel patch while Photo Blue accents the Swoosh branding. Underfoot a Crater Foam midsole provides cushioning giving way to a waffle rubber outsole that includes 15% Nike Grind.
Nike Flyknit Racer Volt (2016), Nike, 526628-731, 150, 200, 84, 84, 6374fd4703a96e36ed3d1a3e, Nike Flyknit Racer, Volt/Black, 2016-08-19, A precision fit reduced weight and breathability are the selling points behind the Nike Flyknit Racer. This 2016 colorway adds a shot of energy through the use of vibrant Volt coloring combined with darker Sequoia and contrasted by a black Swoosh and matching black on the midsole. A black rubber outsole delivers grippy traction underfoot.
Nike Moon Racer Yellow Ochre Gym Blue, Nike, BV7779-700, 150, 99, 105, 100, 6374fd4703a96e36ed3d1a40, Nike Moon Racer, Yellow Ochre/Gym Blue-Sail, 2019-03-01, The Moon Racer QS 'Yellow Ochre' features a vintage colorway fit for its 1970s origins. The shoe's deconstructed look features a mesh construction in Yellow Ochre overlaid by tonal suede and a Gym Blue tumbled leather Swoosh. More Racer Blue emerges at the forefoot of the React foam midsole which sports a tapered heel for a more natural stride. Rubber on the outsole provides traction.
Nike Zoom X Vista Grind Racer Blue (W), Nike, BQ4800-500, 160, 160, 80, 25, 6374fd4703a96e36ed3d1a45, Nike Zoom X Vista Grind, Sanded Purple/Indigo Haze-Racer Blue-Black, 2019-08-09, The Wmns ZoomX Vista Grind 'Racer Blue' brings a more subdued look to a collection that debuted in neon. Designed through the Nike Grind program that uses scrap materials the shoe's semi-transparent upper apepars in black and Racer Blue. Underfoot the exaggerated ZoomX sole unit provides cushioning and contrast giving way to a translucent rubber outsole for traction.
Nike Moon Racer String, Nike, AQ4121-200, 150, 175, 78, 78, 6374fd4703a96e36ed3d1a46, Nike Moon Racer, String/Black-Sail-Volt, 2018-08-02, The Moon Racer ‘String’ features retro-inspired running style borrowed from Nike’s 1972 Moon shoe. The lightweight sneaker sports a beige mesh upper accented with a fold-down heel tab tonal suede overlays and an oversized black leather Swoosh. The throwback aesthetic is contrasted by a modern React foam midsole for an exceptionally plush ride.
Nike Flyknit Racer Multi-Color (2013), Nike, 526628-004, 150, 178, 130, 130, 6374fd4703a96e36ed3d1a48, Nike Flyknit Racer, Dark Grey/Black-Blue Glow-Pink Flash, 2013-06-28, A re-release of a 2015 colorway the Flyknit Racer Multicolor 'Grey Tongue' 2016 features a vibrant pattern throughout its Flyknit upper. Contrasted by a black Swoosh and grey tongue the latter of which deviates from its predecessor the black and white tooling includes a Phylon midsole.
Nike Epic React Flyknit White Racer Blue, Nike, AQ0067-100, 150, 220, 251, 251, 6374fd4703a96e36ed3d1a4a, Nike Epic React Flyknit, White/White-Racer Blue, 2018-02-05, Boasting a brand new cushioning system that provides both a feel-good fit and some spring the low-top Epic React Flyknit also features rubber inserts on the toe and heel for an improved grip and a seamless tongue. In 'White Racer Blue’ the sneaker sports a white Flyknit upper and Swoosh pops of Pink Blast and Racer Blue colors and yellow heel pull tabs.
Nike Waffle Racer University Blue Amarillo, Nike, CN5449-400, 85, 529, 200, 200, 6374fd4703a96e36ed3d1a4f, Nike Waffle Racer, University Blue/Battle Blue-Black-Amarillo, 2019-09-20, The Waffle Racer 'Battle Blue' recreates the look of Nike’s groundbreaking running shoe from 1977 highlighted by a unique waffle tread created by brand co-founder Bill Bowerman. The sneaker’s lightweight upper is built with a blend of nylon and suede in a light blue shade contrasted by pops of yellow on the Swoosh and heel tab. A dual-density foam midsole gives way to a black waffle outsole.
Nike Joyride Run Racer Blue, Nike, AQ2730-400, 180, 141, 122, 106, 6374fd4703a96e36ed3d1a50, Nike Joyride Run, Blue Void/Blue Void-Racer Blue-Jade Aura-Pale Grey, 2019-08-29, The Joyride Run Flyknit 'Racer Blue' showcases a simple two-tone color scheme on a lifestyle runner that offers a personalized cushioning system. Finished in monochromatic blue the one-piece Flyknit upper rests atop a rubber outsole fitted with four strategically placed pockets each containing tiny foam beads that shape around the contours of the foot for enhanced support and energy return.
Nike Air Presto Mid Granite Rave Pink, Nike, AA0868-006, 140, 99, 324, 324, 6374fd4703a96e36ed3d1a52, Nike Air Presto Mid, Granite/Granite-Rave Pink-Pro Gold, 2017-03-23, The NikeLab Air Presto Mid SP 'Granite Rave Pink' emerges with a color palette reminiscent of Nike's All Conditions Gear collection. The mid-top version of the classic Air Presto features a seamless mesh construction designed to be water-resistant finished with a mix of Rave Pink and yellow on the extended neoprene collar. Supported by a zippered application and the usual lacing cage the black and Granite forefoot is matched by the tooling.
Nike Flyknit Racer Acai Berry, Nike, 526628-008, 150, 139, 119, 119, 6374fd4703a96e36ed3d1a53, Nike Flyknit Racer, Black/Hyper Orange-Vivid Purple-Black, 2015-11-13, Modeled after the colorful South American and southern Caribbean fruit the Flyknit Racer 'Acai Berry' features a mix of Hyper Orange and Vivid Purple throughout its Flyknit construction. Contrasted by black on laces tonge collar and Swoosh another hit of Hyper Orange emerges above the midsole.
Nike Air Skarn Sand Racer Blue, Nike, CD2189-200, 120, 85, 84, 84, 6374fd4703a96e36ed3d1a54, Nike Air Skarn, Sand/Racer Blue-Binary Blue-Sail-Black-Habanero Red, 2019-07-05, The Air Skarn ACG 'Sand' brought back the 90s runner with this July 2019 release. The shoe's textile and suede construction is built with recycled materials as part of the Nike ReGrind program which turns leftover materials into usable parts. Finished in a mix of Sand Racer Blue and red the shoe is supported underfoot by a sculpted sole unit that climbs up the midfoot. A prominent tread on the outsole provides traction.
Nike Sock Dart Racer Blue, Nike, 833124-401, 130, 84, 99, 99, 6374fd4703a96e36ed3d1a57, Nike Sock Dart, Racer Blue/Racer Blue-White, 2016-04-22, The Sock Dart SE 'Racer Blue' dresses its flexible mesh upper in a bright Racer Blue supported by a tonal strap across the midfoot. The contrasting white Phylon midsole takes on a speckled application while a white heel counter adds stability. The outsole's heavy traction pattern sports more Racer Blue at the forefoot with black at the heel.
Nike Flyknit Racer Hyper Punch, Nike, 526628-603, 150, 228, 161, 161, 6374fd4703a96e36ed3d1a5a, Nike Flyknit Racer, Hyper Punch/Volt, 2014-11-04, The Nike Flyknit Racer had its worldwide debut on a grand stage the London 2012 Summer Olympics. Two years later vibrant colorways like this one make the silhouette impossible to forget. The shoe’s Flyknit upper is dressed in an eye-popping shade of Hyper Punch contrasted by an equally energetic hue in Electric Green. The neon hues are counterbalanced by a traditional white foam midsole.
Nike Flyknit Racer Pink Flash, Nike, 526628-600, 150, 185, 195, 195, 6374fd4703a96e36ed3d1a5d, Nike Flyknit Racer, Pink Flash/Black-Hyper Crimson, 2014-09-24, The Flyknit Racer 'Hyper Crimson' combines Pink Flash and Hyper Crimson to create a vibrant look on its Flyknit upper. Supported by tonal Flywire cables a black Swoosh contrasts the quarter panel. The tooling combines Zoom Air and full-length Phylon for cushioning while a rubber outsole incorporates a diamond pattern for traction.
Nike Flyknit Racer Sport Turquoise Hyper Grape, Nike, 526628-301, 150, 215, 190, 190, 6374fd4703a96e36ed3d1a5f, Nike Flyknit Racer, Sport Turquoise/Hyper Grape-Volt, 2015-05-08, The Flyknit Racer 'Hulk' puts a vibrant colorway on its performance running construction. The shoe's Flyknit upper works a mix of Sport Turquoise and Volt into its single-layer knit construction with Hyper Grape contrasting the tongue and Swoosh. Underfoot the white Phylon midsole incorporates Zoom Air in the forefoot with a waffle tread on the outsole underfoot.
