shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
adidas Ultra Boost 21 Black Carbon, adidas, FY3952, 180, 96, 100, 100, 6374fd9603a96e36ed3d4037, adidas Ultra Boost 21, Carbon/Carbon/Solar Red, 2021-06-11, The UltraBoost 21 'Carbon Solar Red' brings subtle accents to its running construction. Built with Primeknit the shoe's upper is constructed in part with Parley Ocean Plastic finished in black and supported by a tonal Three-Stripes lacing cage. A translucent heel counter is included for stability while Solar Red on the branded tongue tag adds color to the look. Underfoot full-length Boost with a metallic finish provides cushioning and highlights the design.
adidas 4DFWD Core Black Carbon, adidas, Q46446, 200, 129, 120, 120, 6374fd9603a96e36ed3d4038, adidas 4DFWD, Core Black/Core Black/Carbon, 2021-08-12, The 4DFWD ‘Core Black Green’ from adidas is a running shoe that’s truly unique. Built on 3D-printed tooling with an upper constructed from black Primeknit and a touch of fluorescent green on the lace loops knit collar and an adidas-branded tongue. The classic adidas three-stripes reveal an iridescent finish when exposed to high-intensity light. A black 4DWD midsole is made for you to go the distance by redirecting vertical force into horizontal forward motion with every stride. Underfoot a green rubber outsole provides durable traction.
adidas Yeezy Boost 700 Carbon Blue, adidas, FW2498, 300, 430, 300, 300, 6374fd9603a96e36ed3d4039, adidas Yeezy Boost 700, Carbon Blue/Carbon Blue/Carbon Blue, 2019-12-18, With muted style the adidas Yeezy Boost 700 'Carbon Blue' focuses on minimalist design influenced by earlier 700 versions. Released in December 2019 this offering features a subdued blue palette that saturates the upper's suede and nubuck panels while the tongue and laces emerge in a bright tint. Grey hues for the mesh collar ventilated heel panel and leather eyestays complement the color scheme. The design is complete with a molded midsole encapsulating full-length Boost tech with bursts of color and a two-tone rubber outsole.
Nike Air Force 1 Low Gore-Tex Black Light Carbon, Nike, CK2630-001, 150, 220, 186, 149, 6374fd9603a96e36ed3d403a, Nike Air Force 1 Low Gore-Tex, Black/Black/Light Carbon/Bright Ceramic, 2019-11-01, The Gore-Tex x Air Force 1 Low 'Black' combines stealth coloring with waterproof protection. The iconic low-top makes use of a monochromatic black upper constructed from a blend of textile and full-grain leather complete with Gore-Tex insulation made to keep feet warm and dry. The sneaker’s various branding hits including Gore-Tex embroidery on the lateral heel are finished in contrasting orange.
Nike Air Max 720 Carbon Grey, Nike, AO2924-002, 180, 184, 85, 85, 6374fd9603a96e36ed3d403e, Nike Air Max 720, Anthracite/Black-Metallic Silver, 2019-03-14, The Air Max 720 'Cool Grey' puts a neutral colorway on its performance running construction. The shoe's Cool Grey textile and synthetic upper includes molded design lines supported by TPU overlays at the forefoot heel and side wall. Underfoot a full-length 720 Max Air unit provides cushioning giving way to a rubber outsole.
adidas Ultra Boost 4.0 Carbon Clear Mint (W), adidas, DB3212, 180, 186, 110, 110, 6374fd9603a96e36ed3d4040, adidas Ultra Boost 4.0, CLEAR MINT/RAW WHITE/CARBON, 2019-07-03, The Wmns UltraBoost 4.0 'Carbon Mint' emerges with a vibrant accent on an otherwise-neutral look. The shoe's upper features a Primeknit mesh construction that works a mix of Raw White and Carbon into its build with solid Raw White on the Three-Stripes lacing cage. A Clear Mint heel counter provides stability giving way to a white Boost midsole for cushioning. A Stretchweb outsole provides traction.
Nike Air Flightposite Carbon Fiber (2014), Nike, 642307-001, 210, 324, 398, 398, 6374fd9603a96e36ed3d4041, Nike Air Flightposite, Black/Black-Metallic Silver, 2014-02-22, Released in 2014 the Air Flightposite 2014 'Carbon Fiber' brings back a popular colorway of the silhouette. The simple look features a black carbon fiber upper with neoprene accents on the collar and eyestay while contrasting white emerges on the branding. The shoe's zippered closure opens up to reveal traditional laces.
Nike LeBron X Carbon, Nike, 541100-001, 180, 515, 165, undefined, 6374fd9603a96e36ed3d4046, Nike LeBron X, Black/Metallic Silver-Anthracite, 2012-12-01, The LeBron 10 ‘Carbon’ complements its sleek silhouette with a stealthy finish highlighted by a blend of black and Anthracite on the virtually seamless Hyperfuse upper. The dark tones are accented by metallic silver hits on the signature Swoosh and LeBron James’ personal logo on the tongue. Lightweight cushioning comes courtesy of a full-length visible Zoom Air unit.
Nike Space Hippie 01 Carbon Green, Nike, DJ3056-300, 130, 51, 45, 45, 6374fd9603a96e36ed3d4049, Nike Space Hippie 01, Carbon Green/Electric Green-Pro Green-White, 2021-09-21, A lifestyle shoe the Space Hippie 01 'Carbon Green' emerges with a sustainable construction. The shoe's FlyKnit upper is built with a mix of recycled water bottles T-shirts and yarn scraps finished in various shades of green highlighted by the lacing system and complemented by the Swoosh branding on the side wall. The tongue and heel include pull-loops for easy on and off while underfoot the Crater foam midsole includes about 11% Nike Grind rubber for cushioning.
adidas Yeezy Boost 350 V2 Carbon (Infants), adidas, FZ5002, 140, 177, 189, 189, 6374fd9603a96e36ed3d404c, adidas Yeezy Boost 350 V2, Carbon/Carbon/Carbon, 2020-10-02, The Yeezy Boost 350 V2 Infants 'Carbon' is an infants' iteration of the shoe. Built with Primeknit the shoe's upper works a series of black grey and tan yarns into its construction creating a patchwork design that's bisected by a post-dyed monofilament stripe. No-tie elastic laces secure the fit while underfoot a semitranslucent rubber cage overlays a Boost midsole which provides cushioning.
adidas ZX 4000 4D Carbon, adidas, BD7865, 350, 139, 70, 70, 6374fd9603a96e36ed3d404d, adidas ZX 4000 4D, Carbon/Carbon/Semi Solar Yellow, 2019-04-06, The ZX 4000 Futurecraft 4D 'Carbon' brings updated technology to the 1984 runner. Released in April 2019 the shoe's black upper is built with Primeknit and overlaid by suede on the forefoot heel and eyestay accented by Semi Solar Yellow. Emerald hits emerge on the tongue bottom of the laces and midfoot while a heel counter supports the fit. Underfoot the 4D midsole provides cushioning giving way to a rubber outsole for traction.
adidas NMD R1 Core Black Carbon, adidas, B79758, 130, 105, 75, 75, 6374fd9603a96e36ed3d404e, adidas NMD R1, Core Black/Carbon/Footwear White, 2018-02-01, The NMD_R1 ‘Carbon’ tales on a knit upper constructed from a patterned blend of black and dark grey yarns accented with a molded heel tab and no-sew three-stripes in matching black. The lifestyle runner rides atop a classic white full-length Boost midsole supported by signature EVA plugs in dark grey. A black rubber outsole offers durable traction underfoot.
adidas Ultra Boost 21 Carbon Active Teal, adidas, FZ1921, 180, 74, 85, 85, 6374fd9603a96e36ed3d4051, adidas Ultra Boost 21, Core Black/Carbon/Active Teal, 2021-03-01, Emerging with a sustainable construction the UltraBoost 21 'Black Active Teal' is a modern running shoe. Built with Primeknit the shoe's upper includes Parley Ocean Plastic finished in black and supported by a tonal Three-Stripes lacing cage. Active Teal highlights the external heel counter with pink on the tongue matched by the full-length Boost midsole and Continental rubber outsole that offer cushioning and traction.
adidas NMD V2 Core Black Carbon, adidas, FV9023, 150, 95, 85, 85, 6374fd9603a96e36ed3d4052, adidas NMD V2, Core Black/Core Black/Carbon, 2019-11-23, The adidas NMD_R1 V2 'OG' instills the legendary running shoe with a modern style and tech overhaul. The sneaker released in November 2019 features a black Primeknit upper stabilized with a sculpted heel clip and a pull tab a branded panel overlaying the Three-Stripes and utility-inspired laces. Bolstered with security inserts its duo-colored Boost midsole brings to mind the classic design from 2015.
adidas Ultra Boost 4.0 Parley Carbon, adidas, CG3673, 200, 139, 100, 100, 6374fd9603a96e36ed3d4053, adidas Ultra Boost 4.0, Carbon Carbon/Blue Spirit, 2018-04-22, Designed in collaboration with Parley for the Oceans this UltraBoost 4.0 from adidas flaunts a black white and blue color palette and was made with Parley Ocean Plastic a material created from recycled waste that was captured before it could reach the ocean. Contrasting white can be seen on the midsole outsole and tongue co-branding.
adidas 4D Run 1.0 Green Carbon, adidas, FV6960, 250, 88, 99, 99, 6374fd9603a96e36ed3d4054, adidas 4D Run 1.0, Cloud White/Silver Metallic/Signal Pink, 2020-07-30, The 4D Run 1.0 'White Signature Pink' emerges with vibrant accents on its modern performance construction. Built with one-piece textile the upper appears in a mix of silver and white with more silver on the Three-Stripes. An external heel counter provides stability while underfoot the 3D-printed midsole provides cushioning. Signal Pink on the rubber outsole completes the look while the outsole itself incorporates a traction pattern designed through computer-generated data.
Nike Air Force 1 Foamposite Cup Light Carbon, Nike, AH6771-002, 200, 250, 300, 300, 6374fd9603a96e36ed3d4057, Nike Air Force 1 Foamposite Cup, Light Carbon/Light Carbon-Black, 2018-01-05, The Air Force 1 Foamposite ‘Light Carbon’ dropped in 2018 bringing back a revamped edition of the 1982 classic silhouette. This pair features a molded slate blue Foamposite upper accented with an embossed Swoosh and treated with a subtle iridescent sheen. Contrasting hits of black appear on the shoe’s ankle strap throat heel tab and midsole.
adidas Nite Jogger Core Black Carbon, adidas, BD7933, 130, 142, 90, 90, 6374fd9603a96e36ed3d4059, adidas Nite Jogger, Core Black/Bold Onix/Carbon, 2019-02-28, The Nite Jogger 'Grey Pack - Carbon' features a neutral look on its running construction. The shoe's ripstop upper is finished in black overlaid by suede and mesh in grey and white. Reflective 3M detailing provides visiblity in low-light conditions with a TPU insert at the heel for stability. Underfoot a black Boost midsole provides cushioning giving way to a rubber outsole with a prominent tread.
adidas Graddfa AKH I Craig Green Carbon, adidas, FW4187, 300, 165, 99, 99, 6374fd9603a96e36ed3d405e, adidas Graddfa AKH I, Carbon/Core White/Carbon, 2020-05-07, Part of a collaboration between Craig Green and adidas the Craig Green x Graddfa AKH I 'Carbon' takes its distinctive tooling and applites a similar pattern throughout the upper. The sole unit borrows from both the Kamanda and the Samba finished in black. The textile upper is overlaid by TPU to give it texture.
Nike Dunk Low Siempre Familia, Nike, DO2160-335, 120, 121, 125, 125, 6374fd9603a96e36ed3d4064, Nike Dunk Low, Carbon Green/Rift Blue-Sail, 2022-02-17, The Day of the Dead is commemorated with a distinctive reinterpretation in the Nike Dunk Low ‘SiEMPRE Familia.’ The upper delivers a rich mix of materials and colors including reptile-patterned leather on the upper in chameleon green and a blue red and orange-patterned Swoosh. The vibrant colors of the upper are supported on a white midsole and a clear rubber outsole. Adorning the lateral heel is an iguana in vivid yellow with a red gem for an eye. ‘SiEMPRE Familia’ appears on the left sockliner emphasizing the holiday's themes of family and community.
adidas Ultra 4D Core Black Cloud White, adidas, G58158, 200, 145, 149, 149, 6374fd9603a96e36ed3d406d, adidas Ultra 4D, Core Black/Cloud Whire/Carbon, 2020-12-16, The Ultra 4D 5.0 'Cookies And Cream' gets its name from its classic mix of hues. The shoe's UltraBoost knit upper includes Primeblue created in part with Parley Ocean plastic finished in black and white in a stylized fashion. A Three-Stripes lacing cage and external heel counter support the fit while underfoot the Ultra 4D midsole created through light oxygen and liquid resin provides cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 5.0 DNA NASA Core Black Iron Metallic, adidas, FZ1855, 180, 98, 85, 85, 6374fd9603a96e36ed3d406f, adidas Ultra Boost 5.0 DNA, Core Black/Iron Metallic/Carbon, 2020-12-06, NASA teamed up with adidas to create the NASA x UltraBoost DNA 'Black Carbon.' Made with Primeblue constructed in part with Parley Ocean Plastic the shoe's upper appears in a mix of black and grey. Lighter grey marks the Three-Stripes lacing cage and external heel counter while each tongue includes mismatched Artemis badges as a nod to the NASA program that aims to send astronauts back to the moon. Underfoot a white Boost midsole provides cushioning and contrast.
adidas 4DFWD Pulse Core Black Signal Green, adidas, Q46451, 160, 83, 70, 70, 6374fd9603a96e36ed3d4073, adidas 4DFWD Pulse, Core Black/Signal Green/Carbon, 2021-08-12, Sporting a contrasting look the 4DFWD Pulse 'Black Signal Green' is a sustainable performance running shoe. The breathable upper construction incorporates 50% recycled content built with a Signal Green textile base overlaid by back open mesh. Reflective Three-Stripes highlight the side wall while underfoot the midsole includes a mix of foam with a 3D-printed heel cradle to provide cushioning and energy return. The rubber outsole provides flexibility and traction via flex grooves.
adidas Ultra Boost S&L Star Wars X-Wing, adidas, FW0536, 180, 105, 77, 77, 6374fd9603a96e36ed3d407a, adidas Ultra Boost S&L, Sesame/Active Orange/Carbon​​​​​​, 2019-11-21, Revealed in November 2019 the Star Wars x adidas UltraBoost 'X-Wing Starfighter' commemorates the film franchise's final cinematic episode. Designed to look like the spacecraft in bicolored Primeknit the shoe also features a graphic heel cup and 'Carbon' insignia. Final thematic accents present text reading 'May the Force Be with You' on the pull tab and the ship's blueprint depicted across the Boost midsole.
adidas Ultra Boost 4.0 DNA Hearts Pack Black, adidas, GZ9227, 180, 113, 100, 100, 6374fd9603a96e36ed3d407d, adidas Ultra Boost 4.0 DNA, Core Black/Carbon-Solar Red, 2021-01-15, The UltraBoost 4.0 DNA 'Black Hearts' sports an almost-monochromatic look that's subtly accented by its branding. Built with Primeknit the shoe's upper appears in black supported by a Three-Stripes lacing cage highlighted by blue green and red hearts on the lateral side. More hearts mark the medial side but they appear on the side wall of the Boost midsole which provides cushioning.
adidas NMD R1 Goodbye Gravity Black, adidas, FV3645, 130, 71, 61, 61, 6374fd9603a96e36ed3d4080, adidas NMD R1, Core Black/Core Black/Carbon, 2019-12-20, The NMD_R1 'Metallic Blue Boost' features a neutral upper and vibrant tooling. The shoe's upper is built with knit finished in black and accented by reflective detailing on the tonal Three-Stripes. A heel pull-loop provides easy on and off while underfoot the blue midsole sports an iridescent finish throughout bolstered by EVA plugs for stability.
Reebok Question Mid Georgetown (2020), Reebok, FX0987, 150, 119, 90, 90, 6374fd9603a96e36ed3d4081, Reebok Question Mid, Carbon/Faux Indigo-White, 2020-02-28, The Question Mid 'Georgetown' pays tribute to Allen Iverson's college alma mater. The shoe's tumbled leather upper appears in Faux Indigo with a grey suede toe cap to complete the team look. Underfoot a contrasting white midsole houses visible Hexalite in the forefoot and heel for cushioning giving way to a grey rubber outsole for traction.
adidas Ultra Boost Clima Black, adidas, CQ0022, 220, 84, 68, 68, 6374fd9603a96e36ed3d4082, adidas Ultra Boost Clima, Carbon/Orchid Tint/Core Black, 2018-04-13, The UltraBoost Clima Limited ‘Carbon’ pairs adidas’ Boost cushioning with Clima cooling technology utilizing an open-weave upper with moisture-wicking fibers that allow the foot to stay dry and cool. The running shoe’s black Primeknit construction is matched by a flexible midfoot cage and molded heel counter along with a Boost midsole coated in black.
adidas EQT Support Future Bait R&D Black, adidas, CM7875, 220, 95, 59, 59, 6374fd9603a96e36ed3d4084, adidas EQT Support Future, Core Black/Core Red/Carbon, 2017-09-02, A collaboration between adidas Consortium and sneaker boutique BAIT was the adidas BAIT x EQT Support Future 'Development.' This sneaker acts as the development element in the 'R&D' two-pack. It includes both the Ultra Boost and the EQT Support ADV design components. In August 2017 the shoe released alongside a white BAIT x EQT Support 93/16 'Research.'
adidas Alphaedge 4D Black, adidas, EF3453, 300, 107, 89, 89, 6374fd9603a96e36ed3d4085, adidas Alphaedge 4D, Core Black/Core Black/Carbon, 2019-05-01, The AlphaEdge 4D 'Core Black' emerges with a simple two-tone look on its modern build. The shoe's black Primeknit upper is supported by TPU elements throughout while the signature tooling built with Digital Light Synthesis adds color in green. The 3D-printing midsole gives way to a Continental rubber outsole for traction.
adidas Ultra Boost Core Black Orchid Tint (W), adidas, DB3210, 180, 114, 82, 82, 6374fd9603a96e36ed3d4086, adidas Ultra Boost, Core Black/Carbon/Orchid Tint, 2019-03-05, The Wmns UltraBoost 4.0 'Black Orchid' features a simple two-tone look on its performance running construction. The shoe's Primkenit upper appears in black with contrast speckling contrasted by the Fitcounter on the heel and supported by a tonal Three-Stripes lacing cage. Underfoot a full-length Boost midsole provides cushioning giving way to a rubber outsole for traction.
adidas Yung-1 Triple Black, adidas, G27026, 120, 72, 64, 64, 6374fd9603a96e36ed3d4088, adidas Yung-1, Core Black/Core Black/Carbon, 2018-09-13, The Triple Black iteration of the adidas YUNG-1 dropped in September 2018 with layered Core Black and lighter Carbon suede and nylon panels. A thick black outsole and chunky matching midsole—taken from the ’90s-era Falcon Dorf—boost the shoe’s silhouette with nostalgia.
adidas Ultra Boost 4.0 Parley Legend Ink, adidas, AC7836, 180, 117, 109, 109, 6374fd9603a96e36ed3d4089, adidas Ultra Boost 4.0, Legend Ink/Carbon/Blue Spirit, 2018-06-27, The official shoe of adidas' 2018 Run for the Oceans campaign the Parley x UltraBoost 'Deep Ocean Blue' was created using recycled ocean plastic. The Legend Ink Primeknit upper is inspired by the Mariana Trench the deepest natural trench on the planet with a complementary black lacing cage and heel counter supporting the fit. A white Boost midsole and Continental rubber outsole complete the look.
adidas Ultra Boost 4.0 Black Multi-Color NYC Bodegas, adidas, CM8110, 180, 143, 130, 130, 6374fd9603a96e36ed3d408a, adidas Ultra Boost 4.0, Core Black/Carbon/Ash Silver, 2018-09-01, The UltraBoost 4.0 'Black Carbon' gets its multicolor Primeknit upper from the cluttered ineteriors of New York City bodegas. The vibrant look is complemented by matte black on the heel cage and heel counter matched by the laces and Continental rubber outsole. A white Boost midsole provides cushioning and contrast.
adidas 4DFWD Pulse Core Black White, adidas, Q46450, 160, 76, 59, 49, 6374fd9603a96e36ed3d408b, adidas 4DFWD Pulse, Core Black/Cloud White/Carbon, 2021-08-12, A sustainable running shoe the 4DFWD Pulse 'Black White' sports a classic two-tone look. The shoe's upper is built with at least 50% recycled content and zero virgin polyester finished in black and contrasted by white on the Three-Stripes on the side wall. The tongue branding adds further contrast while underfoot the midsole includes a foam forefoot and 3D-printed heel to offer cushioning and energy return. A rubber outsole with flex grooves provides traction.
adidas Alphaedge 4D Cloud White, adidas, EF3454, 300, 263, 145, 145, 6374fd9603a96e36ed3d408d, adidas Alphaedge 4D, Cloud White/Cloud White/Carbon, 2019-05-31, The AlphaEdge 4D 'Footwear White' brings an updated construction to its modern performance build. The shoe's white Primeknit upper includes TPU overlays on the lacing system and heel with a heel pull-loop for easy on and off. Underfoot the 3D-printed lattice-style cushioning is built through Carbon Digital Light Synthesis adding color in green. A Continental rubber outsole is included for traction.
adidas Puig White Multi, adidas, GZ2766, 90, 64, 69, 69, 6374fd9603a96e36ed3d408e, adidas Puig, Core Black/Core Black/Carbon, 2021-07-02, Sporting a series of vibrant hits the Puig 'Cloud White Multi' is a sustainable take on Lucas Puig's signature shoe. The upper includes recycled content built with suede and mesh and finished primarily in white. The Three-Stripes heel patch and inner lining all bring color to the design while underfoot a molded Adiprene sockliner and EVA midsole provide cushioning. The rubber outsole climbs up the heel to provide traction.
adidas NMD CS2 Triple Black Shock Pink, adidas, CQ2373, 190, 150, 81, 81, 6374fd9603a96e36ed3d4091, adidas NMD CS2, Core Black/Carbon/Shock Pink, 2018-03-15, The NMD_CS2 Primeknit 'Triple Black' sports an all-black aesthetic across its Primeknit upper and full-length cushion-providing Boost midsole. The lightweight slip-on style offers easy wear and removal.
adidas Ultra Boost Laceless Parley Raw Grey, adidas, CM8271, 200, 107, 100, 100, 6374fd9603a96e36ed3d4092, adidas Ultra Boost Laceless, Raw Grey/Carbon/Blue Spirit, 2018-06-27, A collaboration between adidas and Parley for the Oceans the Parley x UltraBoost Laceless 'Raw Grey' features a Primeknit upper made with recycled ocean plastic. The Raw Grey look works Carbon and Blue Spirit into the construction to bring color to the design most notably emerging on the midfoot. A black heel counter supports the fit while a white Boost midsole provides cushioning and contrast. The heel includes a subtle Parley logo.
adidas Ultra Boost 20 NASA Core Black (W), adidas, FZ0174, 180, 71, 45, 45, 6374fd9603a96e36ed3d4096, adidas Ultra Boost 20, Core Black/Iron Metallic/Carbon, 2020-12-06, Made in collaboration with the American space agency the NASA x Wmns UltraBoost 20 'Black Carbon' emerges with updated tooling. Namely the shoe's Boost midsole features a construction tested in zero-gravity conditions. The white and orange element contrasts the upper which appears in black and is built with Primeblue which incorporates Parley Ocean Plastic. The tongues include mismatched Artemis badges as a nod to the NASA program that aims to send astronauts back to the moon.
adidas Yeezy Boost 750 OG Light Brown, adidas, B35309, 350, 2000, 1275, 1275, 6374fd9603a96e36ed3d4098, adidas Yeezy Boost 750, Brown/Carbon White-Light Brown, 2015-02-14, Kanye West's very first adidas shoe the Yeezy Boost 750 ' OG ' released in highly restricted amounts globally in February 2015. The towering boot-like construction shows a radical departure from the earlier models of West featuring a light brown all-suede cap mounted on top of a partly ribbed boost-equipped rubber midsole in a subtle off-white color.
adidas Consortium Ultra 4D Packer Shoes Forest Navy, adidas, G55266, 250, 220, 224, 224, 6374fd9603a96e36ed3d409f, adidas Consortium Ultra 4D, Forest Green/FootwearWhite/Navy Blue, 2021-07-16, Made with the help of the New Jersey retailer the Packer Shoes x Ultra 4D 2.0 Consortium 'Green' is their second collaboration on the silhouette. Built with Primeknit the shoe's upper appears in green overlaid by tonal suede at the forefoot. The Three-Stripes lacing cage and external heel counter contrast the look in white while the mismatched tongue tags add Packer branding on the right shoe and Three-Stripes on the left. Underfoot a 3D-printed 4D midsole is included for cushioning.
adidas NMD R1 V2 United By Sneakers Mexico City, adidas, FY1160, 140, 150, 214, 214, 6374fd9603a96e36ed3d40a1, adidas NMD R1 V2, White/Black/Green, 2020-05-28, Drawn from the United by Sneakers pack that gives the nod to cities who've hosted the Olympics the NMD_R1 V2 'United By Sneakers - Mexico City' pays tribute to the capital of Mexico. The shoe's red white and green colorway is taken from the country's flag while the branded heel loop reads 'The Brand with the 3 Stripes' in Spanish. The color-blocked midsole is bolstered by EVA plugs with a direct callout to Mexico City on the forefoot element.
adidas Ultra Boost Mid Packer Shoes x Solebox Silfra Rift, adidas, CM7882, 240, 129, 76, 76, 6374fd9603a96e36ed3d40a3, adidas Ultra Boost Mid, Core Black/Light Grey/Petrol, 2017-11-11, With this launch in November 2017 as part of the Sneaker Exchange brand adidas Consortium brought together Solexbox and Packer Shoes. This Ultra Boost Mid features a Silfra Rift-inspired layout where the North American and Eurasian tectonic plates intersect on the Mid-Atlantic Ridge. It is also finished in black-grey gradient coloring with pink and Photo Blue speckles accented.
Diadora N9002 24 Kilates x mita sneakers x Mighty Crown Respect Over Hate, Diadora, 501.174681-01-70419, 227, 417, 398, 398, 6374fd9603a96e36ed3d40a7, Diadora N9002, Avocado Green, 2018-11-17, Recruiting international brands 24 Kilates and mita along with musical group Mighty Crown Italian retailer Diadora released the 24 Kilates x mita x Mighty Crown N9002 'Respect Over Hate' sneaker in November 2018 to celebrate Diadora’s 70th anniversary. The four-way collaboration re-creates Diadora’s N9002 silhouette with suede nubuck and leather overlays. Embroidered characters and a Mighty Crown lace lock complete the design.
